form	lemma	POS	morph
		
སྔོན་	སྔོན་	ADV
དཔེ་	དཔེ་	NOUN
རྒྱུན་	རྒྱུན་	NOUN
དཀོན་པ་	དཀོན་པ་	NO_POS
ས་	གིས་	PART
མི་མངོན་པ་	མི་མངོན་པ་	OTHER
འི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
སུ་	སུ་	ADP
ཕེབས་	ཕེབས་	NO_POS
ལ་ཉེ་བ་	ལ་ཉེ་བ་	NO_POS
རྣམས་	རྣམས་	DET
མི་	མི་	PART
ཉམས་པ་	ཉམས་པ་	VERB
ར་	ལ་	PART
དཔེ་	དཔེ་	NOUN
རྒྱུན་	རྒྱུན་	NOUN
སྤེལ་བ་	སྤེལ་བ་	VERB
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཡང་	ཀྱང་	PART
ཕྱག་དཔེ་	ཕྱག་དཔེ་	NOUN
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
མཁོ་	མཁོ་	NO_POS
གལ་ཆེ་བ་	གལ་ཆེ་བ་	OTHER
ཁག་	ཁག་	NOUN
།		PUNCT
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
དང་	དང་	NO_POS
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
གནང་	གནང་	NO_POS
མཁན་	མཁན་	PROPN
དཔལ་འབྱོར་	དཔལ་འབྱོར་	OTHER
གྱི་	གི་	PART
རྒྱབ་རྟེན་	རྒྱབ་རྟེན་	NOUN
དེ་ཙམ་	དེ་ཙམ་	NO_POS
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
སྤྲོས་མེད་	སྤྲོས་མེད་	NOUN
དུ་	ལ་	PART
བཞུགས་	བཞུགས་	VERB
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
ཐུགས་མཉེས་པ་	ཐུགས་མཉེས་པ་	NO_POS
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
སྟབས་	སྟབས་	NOUN
བདེ་	བདེ་	VERB
འི་	གི་	PART
ཐོག་	ཐོག་	NOUN
ན་	ནས་	PART
ཕྱག་དཔེ་	ཕྱག་དཔེ་	NOUN
ཁག་	ཁག་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
བིདྱཱ་		NON_WORD
ཡི་	ཡི་	ADP
དཔེ་མཛོད་	དཔེ་མཛོད་	OTHER
ཁང་	ཁང་	NOUN
གིས་	གིས་	PART
སྤ་	སྤ་	NOUN
བསྐྲུན་	བསྐྲུན་	NO_POS
ཞུ་	ཞུ་	VERB
དང་	དང་	NO_POS
ཞུ་	ཞུ་	VERB
འཆར་	འཆར་	NO_POS
བཞིན་	བཞིན་	NOUN
།		PUNCT
ད་ལམ་	ད་ལམ་	NO_POS
དཔའ་བོ་	དཔའ་བོ་	NOUN
གཙུག་ལག་	གཙུག་ལག་	NOUN
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
		
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
མར་པ་	མར་པ་	PROPN
འི་	གི་	PART
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
ངོ་མཚར་	ངོ་མཚར་	ADJ
བརྗོད་པ་	བརྗོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དཔལ་	དཔལ་	OTHER
གཙུག་ལག་	གཙུག་ལག་	NOUN
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
འི་	གི་	PART
རང་	རང་	PRON
རྣམ་	རྣམ་	NOUN
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
འི་	གི་	PART
བཞིན་རས་	བཞིན་རས་	OTHER
འཆར་བ་	འཆར་བ་	VERB
འི་	གི་	PART
མེ་ལོང་	མེ་ལོང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གསུང་འབུམ་	གསུང་འབུམ་	NOUN
དཀར་ཆག་	དཀར་ཆག་	NOUN
		
བཅའ་	བཅའ་	VERB
བཛྲ་	བཛྲ་	NO_POS
བིདྱཱ་		NON_WORD
ཡི་	ཡི་	ADP
དཔེ་མཛོད་	དཔེ་མཛོད་	OTHER
ཁང་	ཁང་	NOUN
ན་	ནས་	PART
འགྲོ་གྲོན་	འགྲོ་གྲོན་	NO_POS
བཏང་	བཏང་	VERB
སྟེ་	སྟེ་	PART
དེབ་	དེབ་	NOUN
གྲངས་	གྲངས་	NOUN
		
ཐམ་པ་	ཐམ་པ་	OTHER
གས་	གསའ་	NO_POS
ར་	ལ་	PART
དུ་	ལ་	PART
པར་སྐྲུན་	པར་སྐྲུན་	OTHER
ཞུ་	ཞུ་	VERB
སྐབས་	སྐབས་	NOUN
།		PUNCT
ཕྱག་དཔེ་	ཕྱག་དཔེ་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱི་	གི་	PART
ཞུ་	ཞུ་	VERB
བསྒྲིག་	བསྒྲིག་	VERB
འགན་	འགན་	NO_POS
འཁུར་བ་	འཁུར་བ་	VERB
དགེ་སློང་	དགེ་སློང་	NOUN
ཚེ་རིང་	ཚེ་རིང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཐོན་	ཐོན་	VERB
གས་	གསའ་	NO_POS
ར་	ལ་	PART
རིག་	རིག་	VERB
མཛོད་	མཛོད་	NOUN
དུ་	ལ་	PART
བཅུག་	བཅུག་	VERB
མཁན་	མཁན་	PROPN
འཇམ་དབྱངས་	འཇམ་དབྱངས་	PROPN
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཞུ་དག་པ་	ཞུ་དག་པ་	NO_POS
བསྟན་འཛིན་	བསྟན་འཛིན་	NOUN
ཤེས་རབ་	ཤེས་རབ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
ཕུན་ཚོགས་	ཕུན་ཚོགས་	ADJ
བཅའ་	བཅའ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
ཕྱ་ར་	ཕྱ་ར་	NO_POS
གྲུ་	གྲུ་	NOUN
འདེགས་	འདེགས་	NO_POS
གནང་བ་	གནང་བ་	NO_POS
ལ་	ལ་	ADP
སྙིང་	སྙིང་	NOUN
ཐག་པ་	ཐག་པ་	NOUN
ན་	ནས་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེ་ཞེ་	ཆེ་ཞེ་	NO_POS
ས་	གིས་	PART
ཞུ་	ཞུ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མ་འོངས་པ་	མ་འོངས་པ་	OTHER
ར་	ལ་	PART
ཕྱག་དཔེ་	ཕྱག་དཔེ་	NOUN
གཟིགས་	གཟིགས་	VERB
མཁན་	མཁན་	PROPN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
དཔེ་ཆ་	དཔེ་ཆ་	NOUN
འདི་	འདི་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
ན་	ནས་	PART
བསླབ་	བསླབ་	VERB
སྦྱང་	སྦྱང་	VERB
།		PUNCT
ཞིབ་འཇུག་	ཞིབ་འཇུག་	NOUN
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
གང་	གང་	NO_POS
གཟབ་	གཟབ་	NO_POS
ཀྱིས་	གིས་	PART
རང་དོན་	རང་དོན་	NOUN
དུ་	ལ་	PART
ཐོས་བསམ་	ཐོས་བསམ་	NOUN
སྒོམ་	སྒོམ་	VERB
གསུམ་	གསུམ་	NUM
།		PUNCT
གཞན་དོན་	གཞན་དོན་	NOUN
དུ་	ལ་	PART
འཆད་	འཆད་	VERB
རྩོད་	རྩོད་	VERB
རྩོམ་	རྩོམ་	VERB
གསུམ་	གསུམ་	NUM
།		PUNCT
གཉིས་	གཉིས་	NUM
དོན་	དོན་	NOUN
དུ་	ལ་	PART
མཁའ་	མཁའ་	VERB
བཙུན་	བཙུན་	VERB
བཟང་	བཟང་	VERB
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ངང་ཚུལ་	ངང་ཚུལ་	OTHER
དགུ་	དགུ་	NUM
ཡི་	གིས་	PART
དོན་	དོན་	NOUN
གཉིས་	གཉིས་	NUM
ལྷུན་	ལྷུན་	NOUN
གྱིས་	གིས་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
ཞིག་	ཅིག་	PART
ཡོང་བ་	ཡོང་བ་	VERB
འི་	གི་	PART
སྨོན་	སྨོན་	VERB
འདུན་	འདུན་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
གནང་	གནང་	NO_POS
རོགས་	རོགས་	OTHER
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
ཞུ་བ་	ཞུ་བ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
མ་ཕྱི་	མ་ཕྱི་	NOUN
གསལ་པོ་	གསལ་པོ་	ADJ
མ་	མ་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞུ་དག་	ཞུ་དག་	NO_POS
གནད་སྨིན་	གནད་སྨིན་	NO_POS
མ་	མ་	PART
སོང་བ་	སོང་བ་	VERB
སོགས་	སོགས་	DET
ཀྱི་	གི་	PART
ལྷག་ཆད་	ལྷག་ཆད་	NOUN
		
དང་	དང་	NO_POS
།		PUNCT
ནོར་འཁྲུལ་	ནོར་འཁྲུལ་	NOUN
བྱུང་བ་	བྱུང་བ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཁས་པ་	མཁས་པ་	VERB
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
བཤགས་	བཤགས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
ནོར་བཅོས་	ནོར་བཅོས་	NO_POS
བཀའ་	བཀའ་	NOUN
བསླབ་	བསླབ་	VERB
ཀྱང་	ཀྱང་	PART
ལྷུག་པོ་	ལྷུག་པོ་	NO_POS
ར་	ལ་	PART
སྩོལ་	སྩོལ་	VERB
གནང་	གནང་	NO_POS
བཀའ་དྲིན་	བཀའ་དྲིན་	NOUN
ཞུ་	ཞུ་	VERB
།		PUNCT
ཁྲ་	ཁྲ་	NOUN
འགུ་		NON_WORD
སྤྲུལ་	སྤྲུལ་	VERB
མིང་པ་	མིང་པ་	NO_POS
ས་	གིས་	PART
།		PUNCT
པར་སྐྲུན་	པར་སྐྲུན་	OTHER
གླེང་བརྗོད་	གླེང་བརྗོད་	OTHER
།		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
མར་པ་	མར་པ་	PROPN
འི་	གི་	PART
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
མཛད་པ་པོ་	མཛད་པ་པོ་	VERB
དཔའ་བོ་	དཔའ་བོ་	NOUN
གཙུག་ལག་	གཙུག་ལག་	NOUN
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
རབ་བྱུང་	རབ་བྱུང་	NOUN
བརྒྱད་པ་	བརྒྱད་པ་	NUM
འི་	གི་	PART
ཤིང་ཕོ་	ཤིང་ཕོ་	NO_POS
བྱི་	བྱི་	NO_POS
ལོ་	ལོ་	NOUN
སྟེ་	སྟེ་	PART
སྤྱི་ལོ་	སྤྱི་ལོ་	NOUN
		
ལོ་	ལོ་	NOUN
ར་	ལ་	PART
ལྷ་ས་	ལྷ་ས་	PROPN
སྙེ་ཐང་	སྙེ་ཐང་	NO_POS
དུ་	ལ་	PART
ཡབ་	ཡབ་	NOUN
བླ་མ་	བླ་མ་	NOUN
ད་	ད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཡུམ་	ཡུམ་	NOUN
ལམ་	གམ་	PART
སྙེད་	སྙེད་	DET
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
སྲ་	སྲ་	NOUN
སུ་	སུ་	ADP
སྐུ་	སྐུ་	NOUN
འཁྲུངས་	འཁྲུངས་	NO_POS
།		PUNCT
རབ་བྱུང་	རབ་བྱུང་	NOUN
དགུ་པ་	དགུ་པ་	ADJ
འི་	གི་	PART
མེ་ཕོ་	མེ་ཕོ་	OTHER
སྟག་ལོ་	སྟག་ལོ་	PROPN
སྟེ་	སྟེ་	PART
སྤྱི་ལོ་	སྤྱི་ལོ་	NOUN
		
ལོ་	ལོ་	NOUN
ར་	ལ་	PART
སྐུ་གཤེགས་	སྐུ་གཤེགས་	NO_POS
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
ལྔ་པ་	ལྔ་པ་	NUM
ར་	ལ་	PART
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
ཆ་	ཆ་	NOUN
ལུང་པ་	ལུང་པ་	NOUN
ས་	གིས་	PART
སྐུ་	སྐུ་	NOUN
གོང་མ་	གོང་མ་	ADJ
དཔའ་བོ་	དཔའ་བོ་	NOUN
ཆོ་	ཆོ་	NOUN
དབང་	དབང་	NOUN
ལྷུན་གྲུབ་	ལྷུན་གྲུབ་	OTHER
ཀྱི་	གི་	PART
སྐུ་ཕྲེང་	སྐུ་ཕྲེང་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ར་	ལ་	PART
ངོས་འཛིན་	ངོས་འཛིན་	NOUN
གནང་	གནང་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ལྷོ་བྲག་	ལྷོ་བྲག་	PROPN
གྲོ་བོ་	གྲོ་བོ་	NO_POS
དགོན་པ་	དགོན་པ་	NOUN
འི་	གི་	PART
གདན་ས་	གདན་ས་	NOUN
འི་	གི་	PART
ཁྲི་	ཁྲི་	NUM
ལ་	ལ་	ADP
མངའ་	མངའ་	VERB
གསོལ་	གསོལ་	VERB
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
དགུ་པ་	དགུ་པ་	ADJ
ར་	ལ་	PART
ཞྭ་དམར་	ཞྭ་དམར་	PROPN
སྐུ་ཕྲེང་	སྐུ་ཕྲེང་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
ཆོས་གྲགས་	ཆོས་གྲགས་	PROPN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
དང་	དང་	NO_POS
རབ་བྱུང་	རབ་བྱུང་	NOUN
དགེ་ཚུལ་	དགེ་ཚུལ་	VERB
བསྒྲུབས་	བསྒྲུབས་	VERB
ཏེ་	སྟེ་	PART
མཚན་	མཚན་	NOUN
ལ་	ལ་	ADP
མི་	མི་	PART
ཕམ་	ཕམ་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཞེ་	ཅེས་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
བཅུ་གཉིས་པ་	བཅུ་གཉིས་པ་	NO_POS
ར་	ལ་	PART
དྭགས་པོ་	དྭགས་པོ་	OTHER
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
གསར་རྙིང་	གསར་རྙིང་	OTHER
གི་	གི་	PART
ཆོ་	ཆོ་	NOUN
མང་པོ་	མང་པོ་	ADJ
གསན་	གསན་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
དགུང་ལོ་	དགུང་ལོ་	NOUN
ཉེ་	ཉེ་	NUM
དགུ་པ་	དགུ་པ་	ADJ
ར་	ལ་	PART
ཀརྨ་པ་	ཀརྨ་པ་	NO_POS
མི་	མི་	PART
སྐྱོད་	སྐྱོད་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
ཆོས་འབྲེལ་	ཆོས་འབྲེལ་	OTHER
ཞུ་	ཞུ་	VERB
ཏེ་	སྟེ་	PART
མཚན་	མཚན་	NOUN
ལ་	ལ་	ADP
དཔལ་	དཔལ་	OTHER
གཙུག་ལག་	གཙུག་ལག་	NOUN
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ཞེ་	ཅེས་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བཟུང་	བཟུང་	NO_POS
མདོ་སྔགས་	མདོ་སྔགས་	NOUN
རིག་གནས་	རིག་གནས་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
སློབ་གཉེར་	སློབ་གཉེར་	NOUN
མང་ཆེ་བ་	མང་ཆེ་བ་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འདི་པ་	འདི་པ་	PRON
འི་	གི་	PART
དྲུང་	དྲུང་	NOUN
ན་	ནས་	PART
མཛད་	མཛད་	VERB
དེ་	དེ་	DET
མཁས་པ་	མཁས་པ་	VERB
འི་	གི་	PART
ཕུལ་	ཕུལ་	VERB
ཕྱིན་	ཕྱིན་	VERB
དུ་	ལ་	PART
གྱུར་	གྱུར་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མཁས་པ་	མཁས་པ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
འཆད་	འཆད་	VERB
རྩོད་	རྩོད་	VERB
རྩོམ་	རྩོམ་	VERB
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
དུས་	དུས་	NOUN
འདའ་བ་	འདའ་བ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
དེ་	དེ་	DET
དགུང་ལོ་	དགུང་ལོ་	NOUN
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
རེ་	རེ་	DET
གསུམ་པ་	གསུམ་པ་	NUM
ར་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
ཆོས་དབྱིངས་	ཆོས་དབྱིངས་	NOUN
སུ་	སུ་	ADP
གཤེགས་	གཤེགས་	VERB
སོ་	སོ་	PART
།།		PUNCT
ཁོང་	ཁོང་	PRON
གི་	གི་	PART
གསུང་རྩོམ་	གསུང་རྩོམ་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
བསྡུ་	བསྡུ་	VERB
ན་	ན་	ADP
སྡེ་ཚན་	སྡེ་ཚན་	NOUN
བཅུ་གསུམ་	བཅུ་གསུམ་	NO_POS
དུ་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མཆོད་བརྗོད་	མཆོད་བརྗོད་	NOUN
བསྟོད་ཚོགས་	བསྟོད་ཚོགས་	OTHER
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
ཆོས་འབྱུང་	ཆོས་འབྱུང་	NOUN
གི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
སྨན་དཔྱད་	སྨན་དཔྱད་	NOUN
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
མདོ་	མདོ་	NOUN
རྒྱུད་	རྒྱུད་	NOUN
ལུང་	ལུང་	NOUN
བསྡུ་	བསྡུ་	VERB
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
རྣམ་བཤད་	རྣམ་བཤད་	NOUN
ཟིན་བྲིས་	ཟིན་བྲིས་	OTHER
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
མངོན་	མངོན་	VERB
དཀྱིལ་	དཀྱིལ་	NOUN
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
བྱ་བ་	བྱ་བ་	VERB
ཆོས་སྤྱོད་	ཆོས་སྤྱོད་	NOUN
ཀྱི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
རྟོགས་བརྗོད་	རྟོགས་བརྗོད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཐུན་མོང་	ཐུན་མོང་	ADJ
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
སྐོར་	སྐོར་	NOUN
།		PUNCT
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
